district,date,max_apparent_temp,mean_apparent_temp,max_temperature,min_temperature,night_min_temperature,mean_humidity,mean_wind_speed,max_shortwave_radiation,total_precipitation,heat_hours_30,heat_hours_apparent_35,weather_source,hourly_coverage,hot_day,heatwave_streak,month,day_of_year,month_sin,month_cos,max_apparent_temp_median,max_apparent_temp_mad,max_apparent_temp_p98,max_temperature_median,max_temperature_mad,max_temperature_p98,night_min_temperature_median,night_min_temperature_mad,night_min_temperature_p98,mean_humidity_median,mean_humidity_mad,mean_humidity_p98,max_shortwave_radiation_median,max_shortwave_radiation_mad,max_shortwave_radiation_p98,apparent_anomaly_z,temperature_anomaly_z,night_anomaly_z,humidity_anomaly_z,radiation_anomaly_z,heat_hours_apparent_35_scaled,heatwave_streak_scaled,isolation_forest_raw,isolation_forest_percentile,robust_covariance_raw,robust_covariance_percentile,anomaly_score,model_disagreement,latitude,longitude,population_density_per_km2,share_age_65_plus_pct,green_space_pct,impervious_surface_pct,source_quality,apparent_heat_score,night_heat_score,duration_score,heat_hours_score,anomaly_component_score,hazard_score,exposure_score,age_vulnerability_score,impervious_score,low_green_score,vulnerability_score,hazard_contribution,exposure_contribution,vulnerability_contribution,risk_score,risk_level,recommendation,dominant_driver,generated_at_utc,pipeline_mode
Friedrichshain-Kreuzberg,2025-08-05,38.77122028305366,34.68760892339122,39.670325483236894,30.911786162126592,30.911786162126592,39.95390190049847,4.409792035961826,659.5557142857143,1.418095238095238,24,12,synthetic_demo_forecast,24,True,3,8,217,-0.8660254037844384,-0.5000000000000004,23.85,1.1699999999999982,28.070400000000003,23.94,1.1799999999999997,28.3036,11.35,1.1899999999999995,15.4244,62.49625,1.1541666666666686,66.26733333333333,544.1,54.049999999999955,639.7536,8.0,8.0,8.0,0.0,1.4407735876870358,1.0,0.6,0.8121311432954237,0.9998888888888889,121493.70811740933,0.9993333333333333,99.97222222222221,0.05555555555556424,52.4996,13.4314,14100,10.7,18.0,73.0,demo_seed_replace_with_official_aggregation,82.06233490585366,100.0,60.0,100.0,99.97222222222221,87.71626166149322,100.0,0.0,100.0,100.0,60.0,48.243943913821276,20.0,15.0,83.24394391382128,Extreme,Escalate emergency heat plan; prioritize medical and cooling capacity.,warm nights,2026-08-04T20:45:56.440844+00:00,demo
Mitte,2025-08-05,38.21975375586961,34.693183126564435,39.179842246515754,30.258266467463425,30.258266467463425,40.40662015446673,4.362480431315382,657.2471428571429,1.227142857142857,24,12,synthetic_demo_forecast,24,True,3,8,217,-0.8660254037844384,-0.5000000000000004,23.36,1.3200000000000003,29.20200000000001,23.46,1.3599999999999994,29.34680000000001,11.25,1.2599999999999998,16.2616,62.77333333333333,1.1225000000000023,66.10768333333333,537.68,49.65000000000009,643.0228000000001,7.5930049972967275,7.796241423312266,8.0,0.0,1.6243088216346573,1.0,0.6,0.8134722721439349,1.0,121497.09957851864,0.9993333333333333,99.97999999999999,0.06666666666667043,52.52,13.405,9800,15.2,22.0,67.0,demo_seed_replace_with_official_aggregation,78.99863197705339,100.0,60.0,100.0,99.97999999999999,86.64552119196868,65.3225806451613,33.83458646616541,86.66666666666667,90.2439024390244,66.4281435295556,47.65503665558278,13.06451612903226,16.6070358823889,77.32658866700393,Very High,Activate cooling measures and increase outreach to vulnerable groups.,warm nights,2026-08-04T20:45:56.440844+00:00,demo
Tempelhof-Schöneberg,2025-08-05,38.930710816196004,34.61756552245243,39.72800311147424,30.141427892536633,30.141427892536633,40.33342571002228,4.565483586914085,648.8204761904761,1.1357142857142857,24,11,synthetic_demo_forecast,24,True,3,8,217,-0.8660254037844384,-0.5000000000000004,23.35,1.3099999999999987,29.068800000000003,23.49,1.3699999999999974,29.3016,11.03,1.4000000000000004,17.6908,63.09458333333333,1.34375,66.0773,544.59,45.049999999999955,668.344,8.0,7.99444018324204,8.0,0.0,1.5605436858228963,0.9166666666666666,0.6,0.813073650037498,0.9999444444444444,121490.8702051725,0.9993333333333333,99.9761111111111,0.06111111111111178,52.4406,13.3737,6700,20.3,29.0,58.0,demo_seed_replace_with_official_aggregation,82.94839342331113,100.0,60.0,91.66666666666667,99.9761111111111,86.77715992038112,40.32258064516129,72.18045112781955,66.66666666666667,73.17073170731707,70.49819671129042,47.72743795620962,8.064516129032258,17.624549177822605,73.41650326306448,Very High,Activate cooling measures and increase outreach to vulnerable groups.,warm nights,2026-08-04T20:45:56.440844+00:00,demo
Neukölln,2025-08-05,39.43712858691845,34.62681046679348,40.26338643625411,30.425934606104573,30.425934606104573,40.74493364653022,4.599340515535486,657.1914285714286,1.5738095238095238,24,11,synthetic_demo_forecast,24,True,3,8,217,-0.8660254037844384,-0.5000000000000004,23.2,1.1799999999999997,29.058000000000014,23.27,1.1799999999999997,28.894400000000008,11.17,1.1899999999999995,16.2056,62.46333333333333,1.1300000000000026,66.12825000000001,545.87,55.24000000000001,652.9196000000001,8.0,8.0,8.0,0.0,1.359255519608298,0.9166666666666666,0.6,0.811660299707677,0.9998888888888889,121495.37099073998,0.9993333333333333,99.97222222222221,0.05555555555556424,52.4408,13.4445,7200,15.0,24.0,64.0,demo_seed_replace_with_official_aggregation,85.76182548288027,100.0,60.0,91.66666666666667,99.97222222222221,87.76108336345253,44.354838709677416,32.330827067669176,80.0,85.36585365853658,62.27379424170182,48.268595849898894,8.870967741935484,15.568448560425455,72.70801215225983,Very High,Activate cooling measures and increase outreach to vulnerable groups.,warm nights,2026-08-04T20:45:56.440844+00:00,demo
Charlottenburg-Wilmersdorf,2025-08-05,38.28633338199396,34.34177602831458,39.05160114787251,29.602412465457558,29.602412465457558,40.84102491637149,4.3384668755883755,656.2414285714285,1.0485714285714285,23,11,synthetic_demo_forecast,24,True,3,8,217,-0.8660254037844384,-0.5000000000000004,22.87,1.4000000000000021,27.7716,22.92,1.3100000000000023,27.882400000000004,10.74,1.3499999999999996,14.570400000000003,63.135,1.3266666666666609,66.60005,550.11,47.139999999999986,642.7468,7.427267436546771,8.0,8.0,0.0,1.5185546852244134,0.9166666666666666,0.6,0.8126022600192153,0.9999444444444444,121556.77472193105,0.9993333333333333,99.9761111111111,0.06111111111111178,52.5079,13.2638,5300,22.1,34.0,53.0,demo_seed_replace_with_official_aggregation,79.36851878885535,100.0,60.0,91.66666666666667,99.9761111111111,85.5242037983216,29.032258064516128,85.71428571428572,55.55555555555556,60.97560975609756,68.97406116918313,47.03831208907688,5.806451612903226,17.243515292295783,70.0882789942759,Very High,Activate cooling measures and increase outreach to vulnerable groups.,warm nights,2026-08-04T20:45:56.440844+00:00,demo
Lichtenberg,2025-08-05,38.57772919044429,34.24364999341912,39.64227277442452,29.698910249934958,29.698910249934958,40.85600507510165,4.238033421511475,669.0704761904761,1.3033333333333335,23,11,synthetic_demo_forecast,24,True,3,8,217,-0.8660254037844384,-0.5000000000000004,23.21,1.2100000000000009,29.260400000000004,23.35,1.3099999999999987,29.4452,11.12,1.1799999999999997,17.273600000000002,62.86375,1.3191666666666677,66.4736,537.78,52.25999999999999,654.5752,8.0,8.0,8.0,0.0,1.6944931687286284,0.9166666666666666,0.6,0.8136295399747749,1.0,121489.16423071967,0.9993333333333333,99.97999999999999,0.06666666666667043,52.5322,13.5119,5500,18.6,32.0,52.0,demo_seed_replace_with_official_aggregation,80.98738439135715,100.0,60.0,91.66666666666667,99.97999999999999,86.09158453697499,30.64516129032258,59.39849624060152,53.333333333333336,65.85365853658536,58.88947979705362,47.35037149533625,6.129032258064516,14.722369949263404,68.20177370266417,Very High,Activate cooling measures and increase outreach to vulnerable groups.,warm nights,2026-08-04T20:45:56.440844+00:00,demo
Marzahn-Hellersdorf,2025-08-05,37.66587443978026,34.059243901534884,38.62524976316226,29.99443660480631,29.99443660480631,41.136124122720695,4.617858116952378,659.167619047619,0.986904761904762,23,12,synthetic_demo_forecast,24,True,3,8,217,-0.8660254037844384,-0.5000000000000004,23.13,1.3000000000000007,29.3636,23.24,1.389999999999997,29.524800000000003,10.62,1.3099999999999987,16.514000000000003,63.31,1.1412499999999994,66.3952,546.13,52.58000000000004,652.3324,7.541779223495239,7.465617839922621,8.0,0.0,1.450034794995332,1.0,0.6,0.8115034125146211,0.9998888888888889,121467.39926769889,0.9993333333333333,99.97222222222221,0.05555555555556424,52.5223,13.5754,4100,20.2,39.0,45.0,demo_seed_replace_with_official_aggregation,75.9215246654459,100.0,60.0,100.0,99.97222222222221,85.56697807735051,19.35483870967742,71.42857142857143,37.77777777777778,48.78048780487805,53.98877274487031,47.06183794254279,3.870967741935484,13.497193186217578,64.42999887069584,High,Target warnings; review outdoor work and event schedules.,warm nights,2026-08-04T20:45:56.440844+00:00,demo
Pankow,2025-08-05,38.989012495770105,34.600447557546616,39.84754534115505,30.622547908399554,30.622547908399554,40.647830471927044,4.030222005757575,660.1990476190476,0.8480952380952381,24,11,synthetic_demo_forecast,24,True,3,8,217,-0.8660254037844384,-0.5000000000000004,23.02,1.25,26.4356,23.08,1.2999999999999972,26.7812,10.75,1.2699999999999996,13.775200000000002,63.09458333333333,1.1216666666666697,66.75355,536.45,52.14000000000004,648.4684000000001,8.0,8.0,8.0,0.0,1.6008360014015477,0.9166666666666666,0.6,0.8134722721439349,1.0,121490.73021025883,0.9993333333333333,99.97999999999999,0.06666666666667043,52.5929,13.4317,4100,16.0,35.0,48.0,demo_seed_replace_with_official_aggregation,83.27229164316725,100.0,60.0,91.66666666666667,99.97999999999999,86.89130207510853,19.35483870967742,39.84962406015038,44.44444444444444,58.53658536585366,46.12955152107912,47.79021614130969,3.870967741935484,11.53238788026978,63.19357176351495,High,Target warnings; review outdoor work and event schedules.,warm nights,2026-08-04T20:45:56.440844+00:00,demo
Reinickendorf,2025-08-05,38.68177325909946,34.32609126416837,39.592017675243625,29.41926167696355,29.41926167696355,41.02727491637149,4.144817651270475,643.6166666666667,0.9864285714285714,23,11,synthetic_demo_forecast,24,True,3,8,217,-0.8660254037844384,-0.5000000000000004,22.6,1.2699999999999996,27.372000000000003,22.61,1.2699999999999996,27.47200000000001,10.4,1.2599999999999998,14.820000000000007,63.29125,1.2833333333333314,67.18086666666667,542.97,50.90999999999997,647.9484000000001,8.0,8.0,8.0,0.0,1.3334363904692152,0.9166666666666666,0.6,0.8115034125146211,0.9998888888888889,121495.9182530789,0.9993333333333333,99.97222222222221,0.05555555555556424,52.6048,13.2953,3000,22.4,49.0,37.0,demo_seed_replace_with_official_aggregation,81.56540699499699,100.0,60.0,91.66666666666667,99.97222222222221,86.29233689269338,10.483870967741936,87.96992481203007,20.0,24.390243902439025,48.28553090042179,47.46078529098136,2.0967741935483875,12.071382725105448,61.6289422096352,High,Target warnings; review outdoor work and event schedules.,warm nights,2026-08-04T20:45:56.440844+00:00,demo
Spandau,2025-08-05,37.44113651668892,33.77772280414727,38.42281005225951,29.893265298728487,29.893265298728487,42.16951697986355,4.757556108240192,650.8890476190476,2.0240476190476193,22,10,synthetic_demo_forecast,24,True,3,8,217,-0.8660254037844384,-0.5000000000000004,22.76,1.2999999999999972,27.255200000000002,22.79,1.3300000000000018,27.636400000000002,10.6,1.3499999999999996,15.285200000000001,63.337916666666665,1.436249999999994,67.78,537.55,51.68999999999994,649.742,7.617146860862389,7.9279593420314685,8.0,0.0,1.478934809574879,0.8333333333333334,0.6,0.8127593596514279,0.9999444444444444,121516.84143346545,0.9993333333333333,99.9761111111111,0.06111111111111178,52.5389,13.2034,2700,21.0,45.0,39.0,demo_seed_replace_with_official_aggregation,74.67298064827179,100.0,60.0,83.33333333333333,99.9761111111111,82.63076544911735,8.064516129032258,77.44360902255639,24.444444444444443,34.14634146341463,48.06958453043177,45.446920997014544,1.6129032258064517,12.017396132607942,59.077220355428935,High,Target warnings; review outdoor work and event schedules.,warm nights,2026-08-04T20:45:56.440844+00:00,demo
Steglitz-Zehlendorf,2025-08-05,37.54542682835382,33.327774625194785,38.29787464818181,28.58438492411211,28.58438492411211,41.809655868752436,4.443946979795836,665.1614285714286,1.885,21,7,synthetic_demo_forecast,24,True,3,8,217,-0.8660254037844384,-0.5000000000000004,22.62,1.2300000000000004,29.5196,22.59,1.2199999999999989,29.700400000000002,10.18,1.450000000000001,16.485600000000005,63.705000000000005,1.2437500000000057,67.11735,541.55,54.66999999999996,650.4988000000001,8.0,8.0,8.0,0.0,1.5250551735344773,0.5833333333333334,0.6,0.8126022600192153,0.9999444444444444,121492.09265254886,0.9993333333333333,99.9761111111111,0.06111111111111178,52.4295,13.2588,3100,24.0,48.0,36.0,demo_seed_replace_with_official_aggregation,75.25237126863232,100.0,60.0,58.333333333333336,99.9761111111111,79.08355216624354,11.290322580645162,100.0,17.77777777777778,26.829268292682926,52.929539295392956,43.49595369143395,2.2580645161290325,13.232384823848239,58.986403031411214,High,Target warnings; review outdoor work and event schedules.,warm nights,2026-08-04T20:45:56.440844+00:00,demo
Treptow-Köpenick,2025-08-05,38.94522431470745,33.69690081471273,39.82044618829872,29.727877931847914,29.727877931847914,41.532255075101645,4.353847945708436,659.4628571428572,1.4726190476190477,23,8,synthetic_demo_forecast,24,True,3,8,217,-0.8660254037844384,-0.5000000000000004,22.29,1.3000000000000007,25.5676,22.33,1.3299999999999983,25.674000000000003,9.91,1.2400000000000002,13.5076,63.57708333333333,1.42916666666666,66.88658333333333,538.04,48.780000000000086,657.4008000000001,8.0,8.0,8.0,0.0,1.6789379895880225,0.6666666666666666,0.6,0.8134722721439349,1.0,121489.41529583574,0.9993333333333333,99.97999999999999,0.06666666666667043,52.4349,13.5808,1700,21.7,59.0,28.0,demo_seed_replace_with_official_aggregation,83.02902397059695,100.0,60.0,66.66666666666667,99.97999999999999,83.05615838970893,0.0,82.70676691729322,0.0,0.0,33.08270676691729,45.68088711433991,0.0,8.270676691729323,53.95156380606923,High,Target warnings; review outdoor work and event schedules.,warm nights,2026-08-04T20:45:56.440844+00:00,demo
Friedrichshain-Kreuzberg,2025-08-06,34.16638355008446,29.78949724458948,34.768023470157786,24.075530127274977,24.075530127274977,47.03769154855075,4.465991712350806,659.5557142857143,1.418095238095238,13,0,synthetic_demo_forecast,24,True,4,8,218,-0.8660254037844384,-0.5000000000000004,23.85,1.1699999999999982,28.070400000000003,23.94,1.1799999999999997,28.3036,11.35,1.1899999999999995,15.4244,62.49625,1.1541666666666686,66.26733333333333,544.1,54.049999999999955,639.7536,5.947269551921651,6.189323537302647,7.2128172103260475,0.0,1.4407735876870358,0.0,0.8,0.8033869293314481,0.9996666666666667,215481.6983960339,0.9998888888888889,99.97333333333333,0.022222222222223476,52.4996,13.4314,14100,10.7,18.0,73.0,demo_seed_replace_with_official_aggregation,56.479908611580335,73.41391024795433,80.0,0.0,99.97333333333333,62.77472121791293,100.0,0.0,100.0,100.0,60.0,34.526096669852116,20.0,15.0,69.52609666985211,Very High,Activate cooling measures and increase outreach to vulnerable groups.,population exposure,2026-08-04T20:45:56.440844+00:00,demo
Mitte,2025-08-06,33.88911518439849,29.79607453245561,34.48436750548088,24.91313986178001,24.91313986178001,47.490409802519,4.295121432982017,657.2471428571429,1.227142857142857,12,0,synthetic_demo_forecast,24,True,4,8,218,-0.8660254037844384,-0.5000000000000004,23.36,1.3200000000000003,29.20200000000001,23.46,1.3599999999999994,29.34680000000001,11.25,1.2599999999999998,16.2616,62.77333333333333,1.1225000000000023,66.10768333333333,537.68,49.65000000000009,643.0228000000001,5.380144619198097,5.467525008471251,7.314017128735669,0.0,1.6243088216346573,0.0,0.8,0.8010118074370908,0.9995555555555555,215487.34290133032,0.9998888888888889,99.96555555555555,0.033333333333340764,52.52,13.405,9800,15.2,22.0,67.0,demo_seed_replace_with_official_aggregation,54.93952880221384,81.02854419800009,80.0,0.0,99.96555555555555,63.37622782158597,65.3225806451613,33.83458646616541,86.66666666666667,90.2439024390244,66.4281435295556,34.85692530187229,13.06451612903226,16.6070358823889,64.52847731329345,High,Target warnings; review outdoor work and event schedules.,climate anomaly,2026-08-04T20:45:56.440844+00:00,demo
Tempelhof-Schöneberg,2025-08-06,34.23614253461702,29.717852644877805,34.73237027769921,25.029506695744058,25.029506695744058,47.41721535807455,4.603666655250629,648.8204761904761,1.1357142857142857,14,0,synthetic_demo_forecast,24,True,4,8,218,-0.8660254037844384,-0.5000000000000004,23.35,1.3099999999999987,29.068800000000003,23.49,1.3699999999999974,29.3016,11.03,1.4000000000000004,17.6908,63.09458333333333,1.34375,66.0773,544.59,45.049999999999955,668.344,5.605040111407866,5.5349451583375595,6.744669931078634,0.0,1.5605436858228963,0.0,0.8,0.8015484381084378,0.9996111111111111,215412.18386584998,0.9998888888888889,99.96944444444445,0.02777777777778212,52.4406,13.3737,6700,20.3,29.0,58.0,demo_seed_replace_with_official_aggregation,56.86745852565009,82.08642450676416,80.0,0.0,99.96944444444445,64.21046304888105,40.32258064516129,72.18045112781955,66.66666666666667,73.17073170731707,70.49819671129042,35.31575467688458,8.064516129032258,17.624549177822605,61.00481998373944,High,Target warnings; review outdoor work and event schedules.,climate anomaly,2026-08-04T20:45:56.440844+00:00,demo
Neukölln,2025-08-06,33.69228918392619,29.72974631199361,34.2020415294426,25.938364918199575,25.938364918199575,47.82872329458249,4.435456343029551,657.1914285714286,1.5738095238095238,11,0,synthetic_demo_forecast,24,True,4,8,218,-0.8660254037844384,-0.5000000000000004,23.2,1.1799999999999997,29.058000000000014,23.27,1.1799999999999997,28.894400000000008,11.17,1.1899999999999995,16.2056,62.46333333333333,1.1300000000000026,66.12825000000001,545.87,55.24000000000001,652.9196000000001,5.9974170341647834,6.248780503240188,8.0,0.0,1.359255519608298,0.0,0.8,0.8029211553154186,0.9996666666666667,215572.67396506542,0.9999444444444444,99.975,0.027777777777771018,52.4408,13.4445,7200,15.0,24.0,64.0,demo_seed_replace_with_official_aggregation,53.84605102181218,90.3487719836325,80.0,0.0,99.975,64.39343365517914,44.354838709677416,32.330827067669176,80.0,85.36585365853658,62.27379424170182,35.416388510348526,8.870967741935484,15.568448560425455,59.855804812709465,High,Target warnings; review outdoor work and event schedules.,climate anomaly,2026-08-04T20:45:56.440844+00:00,demo
Charlottenburg-Wilmersdorf,2025-08-06,32.91292951860452,29.33798323779755,33.66089057677695,24.867469170165798,24.867469170165798,47.92481456442375,4.537425152746068,656.2414285714285,1.0485714285714285,11,0,synthetic_demo_forecast,24,True,4,8,218,-0.8660254037844384,-0.5000000000000004,22.87,1.4000000000000021,27.7716,22.92,1.3100000000000023,27.882400000000004,10.74,1.3499999999999996,14.570400000000003,63.135,1.3266666666666609,66.60005,550.11,47.139999999999986,642.7468,4.838473684552478,5.530253009607081,7.058405488938753,0.0,1.5185546852244134,0.0,0.8,0.799073106064873,0.9994444444444445,215549.5797167529,0.9999444444444444,99.95944444444444,0.04999999999999449,52.5079,13.2638,5300,22.1,34.0,53.0,demo_seed_replace_with_official_aggregation,49.51627510335845,80.61335609241634,80.0,0.0,99.95944444444444,61.414588588926804,29.032258064516128,85.71428571428572,55.55555555555556,60.97560975609756,68.97406116918313,33.77802372390975,5.806451612903226,17.243515292295783,56.827990629108754,High,Target warnings; review outdoor work and event schedules.,climate anomaly,2026-08-04T20:45:56.440844+00:00,demo
Lichtenberg,2025-08-06,33.57416111151397,29.27680906037629,34.22840896919818,24.75723366390699,24.75723366390699,47.939794723153916,4.268909677281493,669.0704761904761,1.3033333333333335,11,0,synthetic_demo_forecast,24,True,4,8,218,-0.8660254037844384,-0.5000000000000004,23.21,1.2100000000000009,29.260400000000004,23.35,1.3099999999999987,29.4452,11.12,1.1799999999999997,17.273600000000002,62.86375,1.3191666666666677,66.4736,537.78,52.25999999999999,654.5752,5.777298264002353,5.601058265291214,7.795074653498661,0.0,1.6944931687286284,0.0,0.8,0.8056475166925391,0.9997777777777778,215521.53508664374,0.9999444444444444,99.98277777777777,0.01666666666666483,52.5322,13.5119,5500,18.6,32.0,52.0,demo_seed_replace_with_official_aggregation,53.18978395285541,79.61121512642718,80.0,0.0,99.98277777777777,62.554662208019025,30.64516129032258,59.39849624060152,53.333333333333336,65.85365853658536,58.88947979705362,34.405064214410466,6.129032258064516,14.722369949263404,55.25646642173839,High,Target warnings; review outdoor work and event schedules.,climate anomaly,2026-08-04T20:45:56.440844+00:00,demo
Marzahn-Hellersdorf,2025-08-06,33.14284405153351,29.02730225214503,33.75770701894958,23.932640634248692,23.932640634248692,48.21991377077296,4.546651986711233,659.167619047619,0.986904761904762,12,0,synthetic_demo_forecast,24,True,4,8,218,-0.8660254037844384,-0.5000000000000004,23.13,1.3000000000000007,29.3636,23.24,1.389999999999997,29.524800000000003,10.62,1.3099999999999987,16.514000000000003,63.31,1.1412499999999994,66.3952,546.13,52.58000000000004,652.3324,5.195054452953493,5.103666327455853,6.854391673307932,0.0,1.450034794995332,0.0,0.8,0.7959896880252083,0.9991111111111111,215431.64222757157,0.9998888888888889,99.93444444444444,0.07777777777778772,52.5223,13.5754,4100,20.2,39.0,45.0,demo_seed_replace_with_official_aggregation,50.79357806407504,72.1149148568063,80.0,0.0,99.93444444444444,60.58187843983609,19.35483870967742,71.42857142857143,37.77777777777778,48.78048780487805,53.98877274487031,33.32003314190985,3.870967741935484,13.497193186217578,50.68819407006291,High,Target warnings; review outdoor work and event schedules.,climate anomaly,2026-08-04T20:45:56.440844+00:00,demo
Pankow,2025-08-06,33.92087267562452,29.643911010437492,34.56842546413951,25.214574113250574,25.214574113250574,47.73162011997931,4.1961326439042095,660.1990476190476,0.8480952380952381,12,0,synthetic_demo_forecast,24,True,4,8,218,-0.8660254037844384,-0.5000000000000004,23.02,1.25,26.4356,23.08,1.2999999999999972,26.7812,10.75,1.2699999999999996,13.775200000000002,63.09458333333333,1.1216666666666697,66.75355,536.45,52.14000000000004,648.4684000000001,5.882030311951719,5.960643704998255,7.682064235552663,0.0,1.6008360014015477,0.0,0.8,0.8058032717707521,0.9997777777777778,215519.2151585668,0.9999444444444444,99.98277777777777,0.01666666666666483,52.5929,13.4317,4100,16.0,35.0,48.0,demo_seed_replace_with_official_aggregation,55.11595930902513,83.76885557500522,80.0,0.0,99.98277777777777,63.85246964996513,19.35483870967742,39.84962406015038,44.44444444444444,58.53658536585366,46.12955152107912,35.11885830748082,3.870967741935484,11.53238788026978,50.52221392968609,High,Target warnings; review outdoor work and event schedules.,climate anomaly,2026-08-04T20:45:56.440844+00:00,demo
Reinickendorf,2025-08-06,34.17589825540264,29.42519870190586,34.78457165917902,24.627425991498416,24.627425991498416,48.11106456442375,4.399719344470459,643.6166666666667,0.9864285714285714,11,0,synthetic_demo_forecast,24,True,4,8,218,-0.8660254037844384,-0.5000000000000004,22.6,1.2699999999999996,27.372000000000003,22.61,1.2699999999999996,27.47200000000001,10.4,1.2599999999999998,14.820000000000007,63.29125,1.2833333333333314,67.18086666666667,542.97,50.90999999999997,647.9484000000001,6.147902681819153,6.465855184804641,7.616085208256205,0.0,1.3334363904692152,0.0,0.8,0.8029211553154186,0.9996666666666667,215535.16434095465,0.9999444444444444,99.975,0.027777777777771018,52.6048,13.2953,3000,22.4,49.0,37.0,demo_seed_replace_with_official_aggregation,56.53276808557024,78.43114537725833,80.0,0.0,99.975,63.54614063653834,10.483870967741936,87.96992481203007,20.0,24.390243902439025,48.28553090042179,34.95037735009609,2.0967741935483875,12.071382725105448,49.118534268749926,High,Target warnings; review outdoor work and event schedules.,climate anomaly,2026-08-04T20:45:56.440844+00:00,demo
Steglitz-Zehlendorf,2025-08-06,32.4414902789613,28.428894338008416,32.96161093082132,23.52874717679432,23.52874717679432,48.89344551680471,4.3910607863726385,665.1614285714286,1.885,11,0,synthetic_demo_forecast,24,True,4,8,218,-0.8660254037844384,-0.5000000000000004,22.62,1.2300000000000004,29.5196,22.59,1.2199999999999989,29.700400000000002,10.18,1.450000000000001,16.485600000000005,63.705000000000005,1.2437500000000057,67.11735,541.55,54.66999999999996,650.4988000000001,5.385775965405365,5.734062076824128,6.209383876784172,0.0,1.5250551735344773,0.0,0.8,0.8003098150721113,0.9995,215399.06588764026,0.9998888888888889,99.96166666666666,0.03888888888888831,52.4295,13.2588,3100,24.0,48.0,36.0,demo_seed_replace_with_official_aggregation,46.89716821645165,68.44315615267563,80.0,0.0,99.96166666666666,58.672815631992755,11.290322580645162,100.0,17.77777777777778,26.829268292682926,52.929539295392956,32.270048597596016,2.2580645161290325,13.232384823848239,47.76049793757329,High,Target warnings; review outdoor work and event schedules.,climate anomaly,2026-08-04T20:45:56.440844+00:00,demo
Spandau,2025-08-06,33.56581532798607,28.82437124824793,34.06523273059665,23.777664037425286,23.777664037425286,49.25330662791581,4.410255304156705,650.8890476190476,2.0240476190476193,10,0,synthetic_demo_forecast,24,True,4,8,218,-0.8660254037844384,-0.5000000000000004,22.76,1.2999999999999972,27.255200000000002,22.79,1.3300000000000018,27.636400000000002,10.6,1.3499999999999996,15.285200000000001,63.337916666666665,1.436249999999994,67.78,537.55,51.68999999999994,649.742,5.6064789133362884,5.718075404312397,6.583861203504,0.0,1.478934809574879,0.0,0.8,0.8001551218334412,0.9995,215407.00399315977,0.9998888888888889,99.96166666666666,0.03888888888888831,52.5389,13.2034,2700,21.0,45.0,39.0,demo_seed_replace_with_official_aggregation,53.14341848881151,70.70603670386623,80.0,0.0,99.96166666666666,61.1984353099973,8.064516129032258,77.44360902255639,24.444444444444443,34.14634146341463,48.06958453043177,33.65913942049852,1.6129032258064517,12.017396132607942,47.28943877891291,High,Target warnings; review outdoor work and event schedules.,climate anomaly,2026-08-04T20:45:56.440844+00:00,demo
Treptow-Köpenick,2025-08-06,33.61592975229395,28.78208331155363,34.21231744867205,24.608559632523644,24.608559632523644,48.61604472315391,4.234702877474416,659.4628571428572,1.4726190476190477,9,0,synthetic_demo_forecast,24,True,4,8,218,-0.8660254037844384,-0.5000000000000004,22.29,1.3000000000000007,25.5676,22.33,1.3299999999999983,25.674000000000003,9.91,1.2400000000000002,13.5076,63.57708333333333,1.42916666666666,66.88658333333333,538.04,48.780000000000086,657.4008000000001,5.8763345849256226,6.025949864884829,7.9951956852845925,0.0,1.6789379895880225,0.0,0.8,0.8058032717707521,0.9997777777777778,215562.2333393722,0.9999444444444444,99.98277777777777,0.01666666666666483,52.4349,13.5808,1700,21.7,59.0,28.0,demo_seed_replace_with_official_aggregation,53.421831957188616,78.25963302294223,80.0,0.0,99.98277777777777,62.4331416940129,0.0,82.70676691729322,0.0,0.0,33.08270676691729,34.3382279317071,0.0,8.270676691729323,42.60890462343642,Moderate,Publish heat-safety guidance and verify cooling resources.,climate anomaly,2026-08-04T20:45:56.440844+00:00,demo
Friedrichshain-Kreuzberg,2025-08-07,27.0935815721603,22.29747630329526,27.271626158362736,16.987052390107138,16.987052390107138,58.49950396825397,4.562483778412207,659.5557142857143,1.418095238095238,0,0,synthetic_demo_forecast,24,False,0,8,219,-0.8660254037844384,-0.5000000000000004,23.85,1.1699999999999982,28.070400000000003,23.94,1.1799999999999997,28.3036,11.35,1.1899999999999995,15.4244,62.49625,1.1541666666666686,66.26733333333333,544.1,54.049999999999955,639.7536,1.8698852974621298,1.904365303259468,3.1950754183300183,0.0,1.4407735876870358,0.0,0.0,0.6085012683789326,0.9796111111111111,60.874444131278636,0.9701111111111111,97.6761111111111,0.9499999999999953,52.4996,13.4314,14100,10.7,18.0,73.0,demo_seed_replace_with_official_aggregation,17.186564289779444,8.973203546428527,0.0,0.0,97.6761111111111,26.896500255609304,100.0,0.0,100.0,100.0,60.0,14.793075140585119,20.0,15.0,49.79307514058512,High,Target warnings; review outdoor work and event schedules.,population exposure,2026-08-04T20:45:56.440844+00:00,demo
